# x Q2 F2_free_p F3_free_p
3.981071705534968960e-09 1.258925411794167282e-01 4.733387611953969731e-01 7.869195823745892849e+05
3.981071705534968960e-09 1.584893192461113431e-01 5.788522076308082465e-01 2.035084145118710818e+06
3.981071705534968960e-09 1.995262314968879735e-01 7.001334518712549748e-01 4.202122382289601490e+06
3.981071705534968960e-09 2.511886431509580131e-01 8.372766191642142530e-01 7.663833165158657357e+06
3.981071705534968960e-09 3.162277660168379412e-01 9.883222506999624901e-01 1.284826700136509724e+07
3.981071705534968960e-09 3.981071705534973137e-01 1.150737951814268634e+00 2.014124934657578170e+07
3.981071705534968960e-09 5.011872336272723549e-01 1.321012051570615409e+00 2.978939556018941477e+07
3.981071705534968960e-09 6.309573444801933606e-01 1.494989063828735532e+00 4.183364906257176399e+07
3.981071705534968960e-09 7.943282347242814900e-01 1.668552933247569259e+00 5.605916454363127798e+07
3.981071705534968960e-09 1.000000000000000000e+00 2.927991104863446381e+00 1.172930254832542837e+08
3.981071705534968960e-09 1.258925411794167504e+00 4.870853772286499073e+00 2.239861322181148529e+08
3.981071705534968960e-09 1.584893192461114042e+00 7.645692697716873099e+00 3.927777929147055149e+08
3.981071705534968960e-09 1.995262314968879735e+00 1.127993211716404076e+01 6.350782603651849031e+08
3.981071705534968960e-09 2.511886431509581019e+00 1.580653203693307063e+01 9.604805965582246780e+08
3.981071705534968960e-09 3.162277660168379523e+00 2.159502505841120623e+01 1.399965844449837923e+09
3.981071705534968960e-09 3.981071705534973137e+00 2.818621326066635291e+01 1.920573098972462893e+09
3.981071705534968960e-09 5.011872336272724660e+00 3.673940768278902169e+01 2.617314462758104801e+09
3.981071705534968960e-09 6.309573444801933384e+00 4.574430580724491335e+01 3.365645023165320873e+09
3.981071705534968960e-09 7.943282347242817565e+00 5.684244293958501970e+01 4.306414822060272217e+09
3.981071705534968960e-09 1.000000000000000000e+01 6.851035560919126510e+01 5.304456255000185966e+09
3.981071705534968960e-09 1.258925411794167459e+01 8.280715778087105150e+01 6.528447367985165596e+09
3.981071705534968960e-09 1.584893192461114175e+01 9.684198843128633882e+01 7.752869833677516937e+09
3.981071705534968960e-09 1.995262314968880801e+01 1.138765831549711152e+02 9.229767181031354904e+09
3.981071705534968960e-09 2.511886431509581996e+01 1.305945280027204944e+02 1.068949921725553703e+10
3.981071705534968960e-09 3.162277660168379256e+01 1.507957630518532142e+02 1.244514223311983490e+10
3.981071705534968960e-09 3.981071705534973404e+01 1.702054742798245002e+02 1.412890712035341644e+10
3.981071705534968960e-09 5.011872336272725192e+01 1.934661508249162694e+02 1.614669229316271782e+10
3.981071705534968960e-09 6.309573444801936404e+01 2.158575035999858756e+02 1.808446860680147552e+10
3.981071705534968960e-09 7.943282347242821118e+01 2.408581379316357811e+02 2.024088360466473770e+10
3.981071705534968960e-09 1.000000000000000000e+02 2.673058946391599306e+02 2.252706393614191055e+10
3.981071705534968960e-09 1.258925411794167530e+02 2.954688388247697048e+02 2.495481195054824448e+10
3.981071705534968960e-09 1.584893192461114211e+02 3.254443660437171388e+02 2.753377331437153244e+10
3.981071705534968960e-09 1.995262314968880730e+02 3.562595403466034440e+02 3.018594365500070953e+10
3.981071705534968960e-09 2.511886431509582280e+02 3.892161514550358561e+02 3.301009789750578690e+10
3.981071705534968960e-09 3.162277660168379612e+02 4.233650558390513652e+02 3.593665583961679840e+10
3.981071705534968960e-09 3.981071705534973262e+02 4.588324241480322030e+02 3.897124746175504303e+10
3.981071705534968960e-09 5.011872336272724624e+02 4.970014735526885943e+02 4.223767340664564514e+10
3.981071705534968960e-09 6.309573444801936830e+02 5.356106922184427503e+02 4.554125738869322205e+10
3.981071705534968960e-09 7.943282347242821970e+02 5.763840031495765288e+02 4.901888050975983429e+10
3.981071705534968960e-09 1.000000000000000000e+03 6.187049684347696257e+02 5.262516402381126404e+10
3.981071705534968960e-09 1.258925411794168667e+03 6.615755306222621357e+02 5.628072995877642822e+10
3.981071705534968960e-09 1.584893192461114040e+03 7.080452352929463586e+02 6.025385555992498779e+10
3.981071705534968960e-09 1.995262314968878854e+03 7.545099863930119000e+02 6.422588568717042542e+10
3.981071705534968960e-09 2.511886431509582053e+03 8.030187607783016119e+02 6.836702517365291595e+10
3.981071705534968960e-09 3.162277660168379498e+03 8.535657814554297147e+02 7.267820611390991211e+10
3.981071705534968960e-09 3.981071705534977355e+03 9.036141168544655784e+02 7.694618065517468262e+10
3.981071705534968960e-09 5.011872336272725079e+03 9.583799539360481958e+02 8.161487734007290649e+10
3.981071705534968960e-09 6.309573444801942969e+03 1.014954966948507263e+03 8.643774420461294556e+10
3.981071705534968960e-09 7.943282347242821743e+03 1.073816485156330828e+03 9.145493073392230225e+10
3.981071705534968960e-09 1.000000000000000000e+04 1.127799044245776258e+03 9.604882172716180420e+10
3.981071705534968960e-09 1.258925411794168758e+04 1.185509916321854234e+03 1.009727370385383606e+11
3.981071705534968960e-09 1.584893192461114086e+04 1.247318226393815166e+03 1.062413542230150757e+11
3.981071705534968960e-09 1.995262314968882856e+04 1.310846793080650968e+03 1.116549829574532166e+11
3.981071705534968960e-09 2.511886431509582326e+04 1.373702015472634230e+03 1.170110364133688049e+11
3.981071705534968960e-09 3.162277660168379225e+04 1.438474346972941248e+03 1.225300999988548889e+11
3.981071705534968960e-09 3.981071705534977082e+04 1.507466858523177507e+03 1.284087100948934784e+11
3.981071705534968960e-09 5.011872336272725079e+04 1.578424280345656825e+03 1.344564174560445404e+11
3.981071705534968960e-09 6.309573444801942969e+04 1.652693844360306230e+03 1.407892719195717468e+11
3.981071705534968960e-09 7.943282347242820833e+04 1.724966798893637133e+03 1.469490065804078369e+11
3.981071705534968960e-09 1.000000000000000000e+05 1.792000456337243804e+03 1.526548469418562317e+11
3.981071705534968960e-09 1.258925411794168758e+05 1.863803181774023415e+03 1.587778443670763245e+11
3.981071705534968960e-09 1.584893192461114086e+05 1.941295737968042658e+03 1.653782787070936890e+11
3.981071705534968960e-09 1.995262314968883002e+05 2.021173979007422076e+03 1.721789331198980103e+11
3.981071705534968960e-09 2.511886431509582035e+05 2.099056124966714378e+03 1.788122729856470032e+11
3.981071705534968960e-09 3.162277660168379080e+05 2.178711520848566124e+03 1.855986848509519958e+11
3.981071705534968960e-09 3.981071705534977373e+05 2.264036822414166636e+03 1.928681429560222473e+11
3.981071705534968960e-09 5.011872336272724788e+05 2.351300977374016384e+03 2.003027611849655151e+11
3.981071705534968960e-09 6.309573444801942678e+05 2.441832519972363571e+03 2.080157284554581604e+11
3.981071705534968960e-09 7.943282347242821706e+05 2.529690664027611092e+03 2.155024294608595276e+11
3.981071705534968960e-09 1.000000000000000000e+06 2.610529390666565178e+03 2.223950909245046997e+11
3.981071705534968960e-09 1.258925411794168642e+06 2.610529870375324208e+03 2.223951833304526367e+11
3.981071705534968960e-09 1.584893192461114144e+06 2.609973165588867232e+03 2.223958205217420959e+11
3.981071705534968960e-09 1.995262314968882827e+06 2.610530554097638287e+03 2.223953150354103088e+11
3.981071705534968960e-09 2.511886431509582326e+06 2.610530794521757798e+03 2.223953613481502075e+11
3.981071705534968960e-09 3.162277660168379545e+06 2.610530985497457550e+03 2.223953981356766968e+11
3.981071705534968960e-09 3.981071705534977373e+06 2.610531137194872372e+03 2.223954273570538940e+11
3.981071705534968960e-09 5.011872336272724904e+06 2.610531257692425697e+03 2.223954505684225159e+11
3.981071705534968960e-09 6.309573444801942445e+06 2.610531353407042388e+03 2.223954690058705139e+11
3.981071705534968960e-09 7.943282347242821939e+06 2.610531429435871360e+03 2.223954836512575073e+11
3.981071705534968960e-09 1.000000000000000000e+07 2.610531489827719270e+03 2.223954952845027771e+11
3.981071705534968960e-09 1.258925411794166267e+07 2.610531537798672616e+03 2.223955045251186218e+11
3.981071705534968960e-09 1.584893192461117357e+07 2.610531575903355588e+03 2.223955118652012634e+11
3.981071705534968960e-09 1.995262314968882874e+07 2.610531606170982741e+03 2.223955176956363220e+11
3.981071705534968960e-09 2.511886431509582326e+07 2.610531630213413337e+03 2.223955223269156189e+11
3.981071705534968960e-09 3.162277660168379173e+07 2.610531649310996727e+03 2.223955260056713562e+11
3.981071705534968960e-09 3.981071705534969270e+07 2.610531664480745803e+03 2.223955289278112488e+11
3.981071705534968960e-09 5.011872336272735149e+07 2.610531676530505592e+03 2.223955312489495544e+11
3.981071705534968960e-09 6.309573444801943004e+07 2.610531686101970081e+03 2.223955330926950073e+11
3.981071705534968960e-09 7.943282347242821753e+07 1.718287468165537803e+03 -1.726080954699450016e+09
3.981071705534968960e-09 1.000000000000000000e+08 2.609974613720114121e+03 2.223960995002479248e+11
3.981071705534968960e-09 1.258925411794166118e+08 2.610531704541136151e+03 2.223955366446208801e+11
3.981071705534968960e-09 1.584893192461117506e+08 2.610531708351606085e+03 2.223955373786293030e+11
3.981071705534968960e-09 1.995262314968882799e+08 2.610531711378368072e+03 2.223955379616729126e+11
3.981071705534968960e-09 2.511886431509582102e+08 2.610531713782612769e+03 2.223955384248011169e+11
3.981071705534968960e-09 3.162277660168379545e+08 2.609974629666342025e+03 2.223961025722454224e+11
3.981071705534968960e-09 3.981071705534985662e+08 2.610531717209345970e+03 2.223955390848906555e+11
3.981071705534968960e-09 5.011872336272735000e+08 2.610531718414321858e+03 2.223955393170043640e+11
3.981071705534968960e-09 6.309573444801943302e+08 2.610242757373527638e+03 2.223229555292291260e+11
3.981071705534968960e-09 7.943282347242821455e+08 2.610242758133713323e+03 2.223229556756502075e+11
3.981071705534968960e-09 1.000000000000000000e+09 2.610531720735675208e+03 2.223955397641654968e+11
3.981071705534968960e-09 1.258925411794171333e+09 2.610531721215384550e+03 2.223955398565715332e+11
3.981071705534968960e-09 1.584893192461117268e+09 2.610531721596431908e+03 2.223955399299724731e+11
3.981071705534968960e-09 1.995262314968882799e+09 2.610531721899108106e+03 2.223955399882767944e+11
3.981071705534968960e-09 2.511886431509582043e+09 2.610531722139532576e+03 2.223955400345896606e+11
3.981071705534968960e-09 3.162277660168379307e+09 2.609974636303602892e+03 2.223961038508960876e+11
3.981071705534968960e-09 3.981071705534985542e+09 2.610531722482204714e+03 2.223955401005985107e+11
3.981071705534968960e-09 5.011872336272735596e+09 2.610531722602704122e+03 2.223955401238098755e+11
3.981071705534968960e-09 6.309573444801942825e+09 2.610531722698418434e+03 2.223955401422474060e+11
3.981071705534968960e-09 7.943282347242821693e+09 2.610242760776046453e+03 2.223229561845952148e+11
3.981071705534968960e-09 1.000000000000000000e+10 2.610531722834838547e+03 2.223955401685259399e+11
5.011872336272714713e-09 1.000000000000000056e-01 3.734256909466503460e-01 6.774431968650703493e+04
5.011872336272714713e-09 1.258925411794167282e-01 4.609132183001217742e-01 5.599698808007274056e+05
5.011872336272714713e-09 1.584893192461113431e-01 5.637773823320508804e-01 1.502258628951712977e+06
5.011872336272714713e-09 1.995262314968879735e-01 6.820364388753789031e-01 3.147591559491650667e+06
5.011872336272714713e-09 2.511886431509580131e-01 8.151894478741663619e-01 5.799083947808835655e+06
5.011872336272714713e-09 3.162277660168379412e-01 9.618069913010143246e-01 9.776238450834993273e+06
5.011872336272714713e-09 3.981071705534973137e-01 1.119980291105809878e+00 1.536355492232388817e+07
5.011872336272714713e-09 5.011872336272723549e-01 1.285851984832803385e+00 2.276894245998270810e+07
5.011872336272714713e-09 6.309573444801933606e-01 1.455346602214385943e+00 3.202362195436841622e+07
5.011872336272714713e-09 7.943282347242814900e-01 1.624138149341300075e+00 4.296926158254066855e+07
5.011872336272714713e-09 1.000000000000000000e+00 2.835912372306252482e+00 8.976867718282777071e+07
5.011872336272714713e-09 1.258925411794167504e+00 4.698840939078110068e+00 1.710828781652636528e+08
5.011872336272714713e-09 1.584893192461114042e+00 7.351833324369888345e+00 2.991825494484410882e+08
5.011872336272714713e-09 1.995262314968879735e+00 1.081350905188510403e+01 4.829820710579235554e+08
5.011872336272714713e-09 2.511886431509581019e+00 1.512834451273488057e+01 7.293253017601174116e+08
5.011872336272714713e-09 3.162277660168379523e+00 2.064501092746859712e+01 1.060502961241364837e+09
5.011872336272714713e-09 3.981071705534973137e+00 2.688567173877984828e+01 1.453653763777484417e+09
5.011872336272714713e-09 5.011872336272724660e+00 3.505271288012920650e+01 1.981968493840301275e+09
5.011872336272714713e-09 6.309573444801933384e+00 4.349312834071809419e+01 2.541269875876009464e+09
5.011872336272714713e-09 7.943282347242817565e+00 5.401226189654316556e+01 3.243123289341508389e+09
5.011872336272714713e-09 1.000000000000000000e+01 6.496937887342588169e+01 3.993823860279189110e+09
5.011872336272714713e-09 1.258925411794167459e+01 7.829535403437880348e+01 4.900560549792462349e+09
5.011872336272714713e-09 1.584893192461114175e+01 9.160793942211121532e+01 5.824436680458257675e+09
5.011872336272714713e-09 1.995262314968880801e+01 1.074160738461823570e+02 6.908499371625059128e+09
5.011872336272714713e-09 2.511886431509581996e+01 1.232798808267202446e+02 8.014485865678476334e+09
5.011872336272714713e-09 3.162277660168379256e+01 1.419401843629214000e+02 9.295120810632440567e+09
5.011872336272714713e-09 3.981071705534973404e+01 1.603344539793858132e+02 1.057106065332821465e+10
5.011872336272714713e-09 5.011872336272725192e+01 1.818373592833349051e+02 1.204671506804622650e+10
5.011872336272714713e-09 6.309573444801936404e+01 2.029504151141713351e+02 1.350551555973124313e+10
5.011872336272714713e-09 7.943282347242821118e+01 2.265811237772870754e+02 1.512979684782347298e+10
5.011872336272714713e-09 1.000000000000000000e+02 2.509419781463975596e+02 1.679734807245487595e+10
5.011872336272714713e-09 1.258925411794167530e+02 2.778030293612589503e+02 1.863802676035386276e+10
5.011872336272714713e-09 1.584893192461114211e+02 3.046520389571365968e+02 2.047556026320037842e+10
5.011872336272714713e-09 1.995262314968880730e+02 3.340441697177550964e+02 2.248052315557909393e+10
5.011872336272714713e-09 2.511886431509582280e+02 3.644290880679027396e+02 2.455409481841036987e+10
5.011872336272714713e-09 3.162277660168379612e+02 3.958926734211243001e+02 2.669435978768865204e+10
5.011872336272714713e-09 3.981071705534973262e+02 4.297597272899852783e+02 2.899572560553132248e+10
5.011872336272714713e-09 5.011872336272724624e+02 4.636782606870074233e+02 3.129896282918299866e+10
5.011872336272714713e-09 6.309573444801936830e+02 5.005238665046279039e+02 3.380085337221356964e+10
5.011872336272714713e-09 7.943282347242821970e+02 5.378952286898589819e+02 3.633733414482857513e+10
5.011872336272714713e-09 1.000000000000000000e+03 5.769010936293400391e+02 3.897872972738825226e+10
5.011872336272714713e-09 1.258925411794168667e+03 6.177309481608756414e+02 4.174497478091412354e+10
5.011872336272714713e-09 1.584893192461114040e+03 6.585973699816734097e+02 4.451196117398316193e+10
5.011872336272714713e-09 1.995262314968878854e+03 7.029691813830661431e+02 4.752479868097966766e+10
5.011872336272714713e-09 2.511886431509582053e+03 7.473389084994654468e+02 5.053718681138534546e+10
5.011872336272714713e-09 3.162277660168379498e+03 7.936705375846047446e+02 5.367835840609923553e+10
5.011872336272714713e-09 3.981071705534977355e+03 8.414652982325167159e+02 5.691579228286705780e+10
5.011872336272714713e-09 5.011872336272725079e+03 8.892291181969208083e+02 6.015066725321128082e+10
5.011872336272714713e-09 6.309573444801942969e+03 9.432531008325422590e+02 6.380843707046860504e+10
